reference,read_count
A0A059XDN5|UNREVIEWED|DIHYDROFOLATE,1
2586931759,1
A0A6V8SSY0|UNREVIEWED|DIHYDROFOLATE,1
A0A3N5YLK7_9ALTE,1
J9E285_9PROT,1
2574487136,1
2551299579,1
2820477323,1
A0A2N4T5X9|UNREVIEWED|DIHYDROFOLATE,1
A0A6L9FPD8|UNREVIEWED|DIHYDROFOLATE,1
A0A059X1N3|UNREVIEWED|DIHYDROFOLATE,1
A0A673LYN5_9TELE,1
2733810217,1
A0A1G5AWK6_9PROT,1
A0A7V0S1P0|UNREVIEWED|DIHYDROFOLATE,1
A0A3B0WR81|UNREVIEWED|DIHYDROFOLATE,1
2528237818,1
R7MG86_9CLOT,1
A0A2G6EZY1|UNREVIEWED|DIHYDROFOLATE,1
A0A6I7QG38|UNREVIEWED|DIHYDROFOLATE,1
A0A5B8S3H6_9SPHN,1
A0A2I1PFA5|UNREVIEWED|DIHYDROFOLATE,1
2509093119,1
A0A239JKT6_9MICO,1
A0A2Y9JIL5_ENHLU,1
A0A1S2WAI9|UNREVIEWED|DIHYDROFOLATE,1
2711149024,1
A0A1B6LVA6|UNREVIEWED|DIHYDROFOLATE,1
A0A836WME8|UNREVIEWED|DIHYDROFOLATE,1
A0A1H4BQ12_9BACT,1
P0ABQ4_W30Y~cp3,1
A0A516PX95_9ACTN,1
2515263921,1
2628138662,1
A0A7W3P905|UNREVIEWED|DIHYDROFOLATE,1
A0A2M7V6I0|UNREVIEWED|DIHYDROFOLATE,1
A0A7C9FC54_9BACT,1
2574171805,1
A0A1G8ULY7_9FIRM,1
A0A7V4JKP3|UNREVIEWED|DIHYDROFOLATE,1
A0A4Y8SA13_9SPHI,1
E7RJ74|UNREVIEWED|DIHYDROFOLATE,1
A0A538E0S5|UNREVIEWED|DIHYDROFOLATE,1
A0A1L8TQR1_9ENTE,1
A0A7C1WZT3|UNREVIEWED|DIHYDROFOLATE,1
R6NBB3_9CLOT,1
Q603S1~cp2,1
2777682139,1
A0A059X6C8|UNREVIEWED|DIHYDROFOLATE,1
2752671781,1
A0A2K8NTT6_9MOLU,1
A0A8F6GY50|UNREVIEWED|DIHYDROFOLATE,1
2808507136,1
